AreaName,PostalStreetName,Location,UnitNumber,ComponentDescription,ColumnName,Network,Northing,Easting
TEMPLEOGUE VILLAGE,Springfield Drive,Front,3,45W COSMO,Octagonal,UnderGround,228808.254,313475
TEMPLEOGUE VILLAGE,Springfield Drive,Front,4,45W COSMO,Octagonal,UnderGround,228831.156,313457.521
TEMPLEOGUE VILLAGE,Springfield Crescent,Opp,1,45W COSMO,Octagonal,UnderGround,228846.008,313362.772
TEMPLEOGUE VILLAGE,Springfield Crescent,Front,2,45W COSMO,Octagonal,UnderGround,228876.251,313354.037
TEMPLEOGUE VILLAGE,Springfield Crescent,Front,3,45W COSMO,Octagonal,UnderGround,228894.253,313382.701
TEMPLEOGUE VILLAGE,Springfield Crescent,Front,4,45W COSMO,Octagonal,UnderGround,228900.374,313365.222
TEMPLEOGUE VILLAGE,Springfield Crescent,Laneway,5,45W COSMO,Raising/Lowering,UnderGround,228893.903,313308.234
TEMPLEOGUE VILLAGE,Springfield Crescent,Laneway,6,45W COSMO,Raising/Lowering,UnderGround,228887.612,313333.235
EDMONDSTOWN,Edmondstown Road,M-Road,,90W SOX,Raising/Lowering,UnderGround,226280.489,313566.721
PALMERSTON WEST,Chapel Lane,Public Hous,1,55W SOX,ESB Wood,UnderGround,235215.245,308542.346
PALMERSTON WEST,Chapel Lane,Garage,2,55W SOX,ESB Wood,UnderGround,235233.097,308560.913
BOHERNABREENA,Bohernabreena Road Old,Main Road,27,,ESB Wood,UnderGround,224827.565,309549.164
BOHERNABREENA,Bohernabreena Road Old,Main Road,28,55W SOXE,ESB Wood,UnderGround,224794.602,309559.673
BOHERNABREENA,Bohernabreena Road Old,Main Road,30,55W SOXE,ESB Wood,UnderGround,224563.906,309627.969
BOHERNABREENA,Piperstown Road,M-Road,11,55W SOXE,ESB Wood,UnderGround,223568.024,310115.645
BOHERNABREENA,Piperstown Road,M-Road,12,55W SOXE,ESB Wood,UnderGround,223529.339,310176.781
BOHERNABREENA,Piperstown Road,M-Road,13,55W SOXE,ESB Wood,UnderGround,223456.731,310297.62
BOHERNABREENA,Piperstown Road,M-Road,14,55W SOXE,ESB Wood,UnderGround,223454.341,310339.653
BOHERNABREENA,Piperstown Road,Sliabh Carr,15,55W SOXE,ESB Wood,UnderGround,223427.118,310414.169
BOHERNABREENA,Piperstown Road,M-Road,16,55W SOXE,ESB Wood,UnderGround,223337.798,310524.499
BOHERNABREENA,Piperstown Road,M-Road,17,55W SOXE,ESB Wood,UnderGround,223292.903,310588.984
BOHERNABREENA,Piperstown Road,M-Road,18,55W SOXE,ESB Wood,UnderGround,223262.329,310635.315
BOHERNABREENA,Piperstown Road,M-Road,19,55W SOXE,ESB Wood,UnderGround,223247.527,310682.603
BOHERNABREENA,Piperstown Road,M-Road,20,55W SOXE,ESB Wood,UnderGround,223216.954,310712.215
BOHERNABREENA,Oldcourt Cottages,Front,5,55W SOXE,ESB Wood,UnderGround,225708.875,310488.66
CLONDALKIN VILLAGE,Fonthill Road South,Junction,,250W SON,Octagonal,UnderGround,230689.265,306935.37
LUCAN HEIGHTS,Esker Road,M-Road,,55W SOXE,ESB Wood,UnderGround,233881.205,303646.818
NEWCASTLE,Hazelhatch Road,M-Road,20,55W SOXE,ESB Wood,UnderGround,229948.412,299219.104
PALMERSTON WEST,Lucan Road Palmerstown,Junction,19,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235197.643,308529.182
PALMERSTON WEST,Lucan Road Palmerstown,public hse,20,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235212.275,308512.306
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,21,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235229.327,308486.62
PALMERSTON WEST,Lucan Road Palmerstown,Castle Cott,22,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235254.269,308470.313
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,23,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235269.641,308442.937
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,24,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235282.202,308413.127
PALMERSTON WEST,Lucan Road Palmerstown,Opp,25,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235293.264,308385.009
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,26,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235303.575,308359.884
PALMERSTON WEST,Lucan Road Palmerstown,D.Kennedy,27,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235308.705,308317.991
PALMERSTON WEST,Lucan Road Palmerstown,Tarmon,28,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235330.658,308293.213
PALMERSTON WEST,Lucan Road Palmerstown,Church,29,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235343.259,308262.57
PALMERSTON WEST,Lucan Road Palmerstown,Church,30,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235354.561,308231.928
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,31,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235365.862,308197.367
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,32,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235373.253,308164.984
PALMERSTON WEST,Lucan Road Palmerstown,Front,33,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235365.642,308148.463
PALMERSTON WEST,Lucan Road Palmerstown,Front,34,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235374.123,308102.387
PALMERSTON WEST,Lucan Road Palmerstown,Front,35,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235378.903,308075.654
PALMERSTON WEST,Lucan Road Palmerstown,Opp,36,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235392.815,308050.225
PALMERSTON WEST,Lucan Road Palmerstown,Front,37,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235383.464,308020.448
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,38,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235384.984,307972.847
PALMERSTON WEST,Lucan Road Palmerstown,Front,39,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235385.634,307943.508
PALMERSTON WEST,Lucan Road Palmerstown,Front,40,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235386.074,307896.344
PALMERSTON WEST,Lucan Road Palmerstown,Front,41,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235386.504,307859.828
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,42,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235397.595,307831.792
PALMERSTON WEST,Lucan Road Palmerstown,Opp,43,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,Tram Pole,UnderGround,235396.725,307803.104
PALMERSTON WEST,Lucan Road Palmerstown,Front,44,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235383.904,307789.189
PALMERSTON WEST,Lucan Road Palmerstown,Front,45,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Wood,UnderGround,235379.553,307753.334
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,46,URBIS AMPERA 48 LED NEUT WHITE 700mA Dim 75%,ESB Steel 1,UnderGround,235369.552,307720.076
PALMERSTON WEST,Lucan Road Palmerstown,M-Road,,URBIS AXIA 16 LED NEUT WHITE 500mA 3.2 FLUX,ESB Wood,UnderGround,234989.53,308730.912
LUCAN-ESKER,Lucan-Newlands Road Foxborough,Laneway,17,19W LED NON-DIM,Tubular Steel,UnderGround,233815.957,304911.934
LUCAN-ESKER,Lucan-Newlands Road Foxborough,Laneway,18,19W LED NON-DIM,Tubular Steel,UnderGround,233825.528,304891.131
LUCAN-ESKER,Lucan-Newlands Road Foxborough,Laneway,18,19W LED NON-DIM,Tubular Steel,UnderGround,233825.528,304891.131
LUCAN-ESKER,Lucan-Newlands Road Foxborough,Laneway,18,19W LED NON-DIM,Tubular Steel,UnderGround,233825.528,304891.131
LUCAN-ESKER,Lucan-Newlands Road Foxborough,Laneway,18,19W LED NON-DIM,Tubular Steel,UnderGround,233825.528,304891.131
LUCAN-ESKER,Lucan-Newlands Road Foxborough,Laneway,19,19W LED NON-DIM,Tubular Steel,UnderGround,233834.89,304871.987
LUCAN-St. HELENS,Lucan Main Street,Junction,,URBIS AXIA 16 LED NEUT 500mA DIM 75%,ESB Steel 3,UnderGround,235244.868,303253.364
TERENURE-St. JAMES,Limekiln Lane,Entrance,13,100W SOND Selc Dimmable,Octagonal,UnderGround,230115.671,311585.591
TERENURE-St. JAMES,Limekiln Lane,S/O,14,100W SOND Selc Dimmable,Octagonal,UnderGround,230127.532,311611.508
TERENURE-St. JAMES,Limekiln Lane,S/O,15,100W SOND Selc Dimmable,Octagonal,UnderGround,230141.154,311634.941
NEWCASTLE,Loughtown Road,Cottages,5,55W SOXE,ESB Wood,UnderGround,230661.322,300325.365
CLONDALKIN-DUNAWLEY,Kilmahuddrick Road,M-Road,10,55W SOXE,Anti-Vandal,UnderGround,231996.302,304705.04
CLONDALKIN-DUNAWLEY,Kilmahuddrick Road,Cul-de-sac,11,55W SOXE,Anti-Vandal,UnderGround,232015.015,304718.906
LUCAN-ESKER,Haydens Lane,M-Road,36,150W SON,Octagonal,UnderGround,232602.481,303406.775
LUCAN-ESKER,Haydens Lane,M-Road,37,150W SON,Octagonal,UnderGround,232628.904,303390.905
LUCAN-ESKER,Haydens Lane,M-Road,38,150W SON,Octagonal,UnderGround,232628.894,303355.058
LUCAN-ESKER,Haydens Lane,M-Road,39,150W SON,Octagonal,UnderGround,232630.054,303313.841
LUCAN-ESKER,Haydens Lane,M-Road,40,150W SON,Octagonal,UnderGround,232630.634,303274.364
LUCAN-ESKER,Haydens Lane,M-Road,41,150W SON,Octagonal,UnderGround,232627.154,303238.377
CLONDALKIN-CAPPAGHMORE,Haydens Lane,M-Road,42,150W SON,Octagonal,UnderGround,,
LUCAN-ESKER,Haydens Lane,M-Road,43,150W SON,Octagonal,UnderGround,232620.773,303201.812
LUCAN-ESKER,Haydens Lane,M-Road,44,150W SON,Octagonal,UnderGround,232610.902,303161.758
LUCAN-ESKER,Haydens Lane,M-Road,45,150W SON,Octagonal,UnderGround,232600.451,303123.444
LUCAN-ESKER,Haydens Lane,M-Road,46,150W SON,Octagonal,UnderGround,232590.589,303084.702
LUCAN-ESKER,Haydens Lane,M-Road,47,150W SON,Octagonal,UnderGround,232580.778,303049.547
LUCAN-ESKER,Haydens Lane,M-Road,48,150W SON,Octagonal,UnderGround,232577.788,303016.875
LUCAN-ESKER,Haydens Lane,M-Road,49,150W SON,Octagonal,UnderGround,232587.399,302986.521
TERENURE-CHERRYFIELD,Cherry Grove,,1,36W LED NON-DIM,Aluminium,UnderGround,230865.62,311880.527
TEMPLEOGUE-LIMEKILN,St. Mels Avenue,,2,36W LED NON-DIM,Octagonal,UnderGround,229894.502,310664.298
TEMPLEOGUE-LIMEKILN,St. Mels Avenue,,3,36W LED NON-DIM,Octagonal,UnderGround,229878.002,310635.798
TEMPLEOGUE-LIMEKILN,St. Mels Avenue,,4,36W LED NON-DIM,Octagonal,UnderGround,229870.052,310616.073
TEMPLEOGUE-LIMEKILN,St. Mels Avenue,,1,36W LED NON-DIM,Octagonal,UnderGround,229910.552,310682.898
TERENURE-CHERRYFIELD,Cherry Grove,,2,36W LED NON-DIM,Aluminium,UnderGround,230833.52,311885.628
TERENURE-CHERRYFIELD,Cherry Grove,,3,36W LED NON-DIM,Aluminium,UnderGround,230807.12,311893.128
TERENURE-CHERRYFIELD,Beechfield Road,,,36W LED NON-DIM,Aluminium,UnderGround,230773.37,311892.678
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,47,70W SON,Raising/Lowering,UnderGround,235397.152,307715.651
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,48,70W SON,Raising/Lowering,UnderGround,235419.352,307716.026
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,49,70W SON,Raising/Lowering,UnderGround,235444.702,307714.226
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,50,70W SON,Raising/Lowering,UnderGround,235467.052,307712.576
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,51,70W SON,Raising/Lowering,UnderGround,235472.902,307712.876
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,52,70W SON,Raising/Lowering,UnderGround,235447.702,307717.976
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,53,70W SON,Raising/Lowering,UnderGround,235423.102,307723.376
PALMERSTON WEST,Lucan Road Palmerstown,WALKWAY,54,70W SON,Raising/Lowering,UnderGround,235393.852,307730.126
RATHFARNHAM VILLAGE,Springfield Avenue,Ped.X,1,150W SOND Selc Dimmable,Octagonal,UnderGround,229588.699,314465.06
RATHFARNHAM VILLAGE,Springfield Avenue,JUNCTION,2,150W SOND Selc Dimmable,Octagonal,UnderGround,229562.899,314463.11
RATHFARNHAM VILLAGE,Springfield Avenue,JUNCTION,3,150W SOND Selc Dimmable,Octagonal,UnderGround,229592.26,314429.615
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,4,150W SOND Selc Dimmable,Octagonal,UnderGround,229568.56,314429.615
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,5,150W SOND Selc Dimmable,Octagonal,UnderGround,229585.942,314385.324
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,6,150W SOND Selc Dimmable,Octagonal,UnderGround,229565.992,314389.374
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,7,150W SOND Selc Dimmable,Octagonal,UnderGround,229574.651,314359.079
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,8,150W SOND Selc Dimmable,Octagonal,UnderGround,229557.776,314336.354
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,9,150W SOND Selc Dimmable,Octagonal,UnderGround,229531.451,314311.603
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,10,150W SOND Selc Dimmable,Octagonal,UnderGround,229503.776,314295.628
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,11,150W SOND Selc Dimmable,Octagonal,UnderGround,229472.651,314286.328
BALLINASCORNEY,Springfield Avenue,MAIN ROAD,11,150W SOND Selc Dimmable,Octagonal,UnderGround,,
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,12,150W SOND Selc Dimmable,Octagonal,UnderGround,229436.651,314282.728
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,13,150W SOND Selc Dimmable,Octagonal,UnderGround,229407.176,314297.128
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,14,150W SOND Selc Dimmable,Octagonal,UnderGround,229372.076,314301.853
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,15,150W SOND Selc Dimmable,Octagonal,UnderGround,229341.926,314305.678
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,16,150W SOND Selc Dimmable,Octagonal,UnderGround,229317.851,314308.603
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,17,150W SOND Selc Dimmable,Octagonal,UnderGround,229274.426,314311.079
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,18,150W SOND Selc Dimmable,Octagonal,UnderGround,229243.376,314307.028
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,19,150W SOND Selc Dimmable,Octagonal,UnderGround,229215.026,314297.128
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,20,150W SOND Selc Dimmable,Octagonal,UnderGround,229187.126,314279.803
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,21,150W SOND Selc Dimmable,Octagonal,UnderGround,229161.251,314257.078
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,22,150W SOND Selc Dimmable,Octagonal,UnderGround,229132.001,314227.153
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,23,150W SOND Selc Dimmable,Octagonal,UnderGround,229107.252,314201.12
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,24,150W SOND Selc Dimmable,Octagonal,UnderGround,229081.827,314174.795
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,25,150W SOND Selc Dimmable,Octagonal,UnderGround,229054.377,314145.77
RATHFARNHAM VILLAGE,Springfield Avenue,MAIN ROAD,26,150W SOND Selc Dimmable,Octagonal,UnderGround,229036.827,314107.97
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,27,150W SOND Selc Dimmable,Octagonal,UnderGround,229005.327,314091.77
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,28,150W SOND Selc Dimmable,Octagonal,UnderGround,228981.252,314066.795
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,29,150W SOND Selc Dimmable,Octagonal,UnderGround,228958.752,314041.82
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,30,150W SOND Selc Dimmable,Octagonal,UnderGround,228935.127,314012.045
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,31,150W SOND Selc Dimmable,Octagonal,UnderGround,228917.577,313982.57
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,32,150W SOND Selc Dimmable,Octagonal,UnderGround,228907.227,313952.645
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,33,150W SOND Selc Dimmable,Octagonal,UnderGround,228900.477,313916.42
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,34,150W SOND Selc Dimmable,Octagonal,UnderGround,228898.964,313893.356
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,35,150W SOND Selc Dimmable,Octagonal,UnderGround,228908.864,313862.043
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,36,150W SOND Selc Dimmable,Octagonal,UnderGround,228905.939,313814.062
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,37,150W SOND Selc Dimmable,Octagonal,UnderGround,228903.577,313777.275
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,38,150W SOND Selc Dimmable,Octagonal,UnderGround,228902.002,313738.837
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,39,150W SOND Selc Dimmable,Octagonal,UnderGround,228901.327,313714.2
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,40,150W SOND Selc Dimmable,Octagonal,UnderGround,228901.664,313686.187
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,41,150W SOND Selc Dimmable,Octagonal,UnderGround,228902.339,313661.212
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,42,150W SOND Selc Dimmable,Octagonal,UnderGround,228888.764,313642.575
RATHFARNHAM-BUTTERFIELD,Springfield Avenue,MAIN ROAD,43,150W SOND Selc Dimmable,Octagonal,UnderGround,228903.614,313611.074
TEMPLEOGUE VILLAGE,Springfield Avenue,MAIN ROAD,44,150W SOND Selc Dimmable,Octagonal,UnderGround,228906.989,313571.924
TEMPLEOGUE VILLAGE,Springfield Avenue,MAIN ROAD,45,150W SOND Selc Dimmable,Octagonal,UnderGround,228914.189,313526.924
TEMPLEOGUE VILLAGE,Springfield Avenue,MAIN ROAD,46,150W SOND Selc Dimmable,Octagonal,UnderGround,228921.839,313494.749
TEMPLEOGUE VILLAGE,Springfield Avenue,MAIN ROAD,47,150W SOND Selc Dimmable,Octagonal,UnderGround,228933.089,313468.424
TEMPLEOGUE VILLAGE,Springfield Avenue,MAIN ROAD,48,150W SOND Selc Dimmable,Octagonal,UnderGround,228959.414,313428.374
BOHERNABREENA,Ellensborough Avenue,,6,55W SOX,Octagonal,UnderGround,225408.929,308892.465
BOHERNABREENA,Ellensborough Park,,5,HOLOPHANE 16 LED VMX.L034.V1.X2L3 DIM+CLO,Octagonal,UnderGround,225316.919,308748.842
BOHERNABREENA,Ellensborough Park,,7,HOLOPHANE 16 LED VMX.L034.V1.X2L3 DIM+CLO,Octagonal,UnderGround,225303.262,308696.449
BOHERNABREENA,Ellensborough Avenue,,5,55W SOX,Octagonal,UnderGround,225432.037,308885.979
BOHERNABREENA,Ellensborough Park,,6,HOLOPHANE 16 LED VMX.L034.V1.X2L3 DIM+CLO,Octagonal,UnderGround,225312.992,308719.152
BOHERNABREENA,Ellensborough Avenue,,7,55W SOX,Octagonal,UnderGround,225497.772,308858.135
NEWCASTLE,College Lands,,4,55W SOXE,ESB Wood,UnderGround,227311.92,302571.236
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,43,150W SON,Octagonal,UnderGround,228344.069,306023.092
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,136,150W SON,Octagonal,UnderGround,227112.189,307271.352
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,101,150W SON,Octagonal,UnderGround,227593.426,306852.504
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,17,150W SON,Octagonal,UnderGround,228746.352,305823.554
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,104,150W SON,Octagonal,UnderGround,227554.613,306857.685
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,96,150W SON,Octagonal,UnderGround,227626.269,306775.182
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,49,150W SON,Octagonal,UnderGround,228252.682,306080.564
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,54,150W SON,Octagonal,UnderGround,228174.919,306116.709
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,15,150W SON,Octagonal,UnderGround,228783.655,305814.043
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,112,150W SON,Octagonal,UnderGround,227446.37,306967.354
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,130,150W SON,Octagonal,UnderGround,227199.451,307186.515
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,93,150W SON,Octagonal,UnderGround,227679.989,306747.611
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,3,150W SON,Octagonal,UnderGround,229011.37,305744.331
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,37,150W SON,Octagonal,UnderGround,228387.103,306004.405
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,109,150W SON,Octagonal,UnderGround,227479.249,306966.575
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,111,150W SON,Octagonal,UnderGround,227450.83,306995.733
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,95,150W SON,Octagonal,UnderGround,227660.729,306774.574
TALLAGHT-SPRINGFIELD,Outer Ring Road Cheeverstown Rd,,129,150W SON,Octagonal,UnderGround,227169.654,307246.718
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,10,150W SON,Octagonal,UnderGround,228903.528,305763.731
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,48,150W SON,Octagonal,UnderGround,228279.048,306036.244
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,110,150W SON,Octagonal,UnderGround,227472.965,306943.061
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,30,150W SON,Octagonal,UnderGround,228501.666,305896.025
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,4,150W SON,Octagonal,UnderGround,228997.991,305726.696
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,89,150W SON,Octagonal,UnderGround,227731.541,306684.819
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,122,150W SON,Octagonal,UnderGround,227296.632,307100.225
TALLAGHT-SPRINGFIELD,Outer Ring Road Cheeverstown Rd,,137,150W SON,Octagonal,UnderGround,227064.46,307361.865
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,108,150W SON,Octagonal,UnderGround,227500.795,306913.735
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,16,150W SON,Octagonal,UnderGround,228780.614,305792.151
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,132,150W SON,Octagonal,UnderGround,227168.527,307216.194
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,138,150W SON,Octagonal,UnderGround,227083.717,307299.23
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,40,150W SON,Octagonal,UnderGround,228353.497,305960.196
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,88,150W SON,Octagonal,UnderGround,227723.028,306658.467
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,19,150W SON,Octagonal,UnderGround,228704.37,305836.116
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,94,150W SON,Octagonal,UnderGround,227651.404,306742.75
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,146,150W SON,Octagonal,UnderGround,226974.943,307423.27
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,114,150W SON,Octagonal,UnderGround,227418.885,306995.75
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,90,150W SON,Octagonal,UnderGround,227702.223,306686.177
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,13,150W SON,Octagonal,UnderGround,228821.854,305803.738
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,7,150W SON,Octagonal,UnderGround,228942.778,305775.351
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,120,150W SON,Octagonal,UnderGround,227333.51,307073.274
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,55,150W SON,Octagonal,UnderGround,228152.884,306164.566
TALLAGHT-FETTERCAIRN,Outer Ring Road Cheeverstown Rd,,105,150W SON,Octagonal,UnderGround,227533.699,306910.217
TALLAGHT-JOBSTOWN,Outer Ring Road Cheeverstown Rd,,116,150W SON,Octagonal,UnderGround,227392.657,307020.177
